,0,1,2,code
0,7-ELEVEN MALAYSIA HOLDINGS BERHAD,http://www.7eleven.com.my/,https://www.bursamalaysia.com/trade/trading_resources/listing_directory/company-profile?stock_code=5250,5250
1,A-RANK BERHAD,http://www.arank.com.my/,https://www.bursamalaysia.com/trade/trading_resources/listing_directory/company-profile?stock_code=7214,7214
2,ABLEGROUP BERHAD,http://www.ablegroup.com.my/,https://www.bursamalaysia.com/trade/trading_resources/listing_directory/company-profile?stock_code=7086,7086
3,ABM FUJIYA BERHAD,http://www.abmfujiya.com.my/,https://www.bursamalaysia.com/trade/trading_resources/listing_directory/company-profile?stock_code=5198,5198
4,ACME HOLDINGS BERHAD,https://www.acmeholdings.com.my/,https://www.bursamalaysia.com/trade/trading_resources/listing_directory/company-profile?stock_code=7131,7131
5,ACOUSTECH BERHAD,http://www.acoustech.com.my/,https://www.bursamalaysia.com/trade/trading_resources/listing_directory/company-profile?stock_code=7120,7120
6,ADVANCE SYNERGY BERHAD,http://www.asb.com.my/,https://www.bursamalaysia.com/trade/trading_resources/listing_directory/company-profile?stock_code=1481,1481
7,ADVANCECON HOLDINGS BERHAD,http://www.advancecon.com.my/,https://www.bursamalaysia.com/trade/trading_resources/listing_directory/company-profile?stock_code=5281,5281
8,ADVANCED PACKAGING TECHNOLOGY (M) BHD,http://www.advancedpack.com.my/,https://www.bursamalaysia.com/trade/trading_resources/listing_directory/company-profile?stock_code=9148,9148
9,ADVENTA BERHAD,http://www.adventa.com.my/,https://www.bursamalaysia.com/trade/trading_resources/listing_directory/company-profile?stock_code=7191,7191
10,AE MULTI HOLDINGS BERHAD,http://www.amallionpcb.com/,https://www.bursamalaysia.com/trade/trading_resources/listing_directory/company-profile?stock_code=7146,7146
11,AEON CO. (M) BHD,http://www.aeonretail.com.my/,https://www.bursamalaysia.com/trade/trading_resources/listing_directory/company-profile?stock_code=6599,6599
12,AEON CREDIT SERVICE (M) BERHAD,https://www.aeoncredit.com.my/,https://www.bursamalaysia.com/trade/trading_resources/listing_directory/company-profile?stock_code=5139,5139
13,AFFIN BANK BERHAD,https://www.affinbank.com.my/,https://www.bursamalaysia.com/trade/trading_resources/listing_directory/company-profile?stock_code=5185,5185
14,PRINSIPTEK CORPORATION BERHAD,http://www.prinsiptek.com/,https://www.bursamalaysia.com/trade/trading_resources/listing_directory/company-profile?stock_code=7145,7145
15,AHB HOLDINGS BERHAD,http://www.ahb.com.my/,https://www.bursamalaysia.com/trade/trading_resources/listing_directory/company-profile?stock_code=7315,7315
16,AHMAD ZAKI RESOURCES BERHAD,http://www.azrb.com/,https://www.bursamalaysia.com/trade/trading_resources/listing_directory/company-profile?stock_code=7078,7078
17,AIRASIA GROUP BERHAD,http://www.airasia.com/,https://www.bursamalaysia.com/trade/trading_resources/listing_directory/company-profile?stock_code=5099,5099
18,AirAsia X Berhad,http://www.airasiax.com/,https://www.bursamalaysia.com/trade/trading_resources/listing_directory/company-profile?stock_code=5238,5238
19,AJINOMOTO (MALAYSIA) BERHAD,http://www.ajinomoto.com.my/,https://www.bursamalaysia.com/trade/trading_resources/listing_directory/company-profile?stock_code=2658,2658
20,AJIYA BERHAD,http://www.ajiya.com/,https://www.bursamalaysia.com/trade/trading_resources/listing_directory/company-profile?stock_code=7609,7609
21,AL-AQAR HEALTHCARE REIT,http://www.alaqar.com.my/,https://www.bursamalaysia.com/trade/trading_resources/listing_directory/company-profile?stock_code=5116,5116
22,AL-SALAM REAL ESTATE INVESTMENT TRUST,http://www.alsalamreit.com.my/,https://www.bursamalaysia.com/trade/trading_resources/listing_directory/company-profile?stock_code=5269,5269
23,ALAM MARITIM RESOURCES BERHAD,http://www.alam-maritim.com.my/,https://www.bursamalaysia.com/trade/trading_resources/listing_directory/company-profile?stock_code=5115,5115
24,ALCOM GROUP BERHAD,http://www.alcom.com.my/,https://www.bursamalaysia.com/trade/trading_resources/listing_directory/company-profile?stock_code=2674,2674
25,ALLIANCE BANK MALAYSIA BERHAD,http://www.alliancebank.com.my/,https://www.bursamalaysia.com/trade/trading_resources/listing_directory/company-profile?stock_code=2488,2488
26,ALLIANZ MALAYSIA BERHAD,http://www.allianz.com.my/,https://www.bursamalaysia.com/trade/trading_resources/listing_directory/company-profile?stock_code=1163,1163
27,AMALGAMATED INDUSTRIAL STEEL BERHAD,http://www.aisberhad.com.my/,https://www.bursamalaysia.com/trade/trading_resources/listing_directory/company-profile?stock_code=2682,2682
28,AMANAH HARTA TANAH PNB,http://www.ahp.com.my/,https://www.bursamalaysia.com/trade/trading_resources/listing_directory/company-profile?stock_code=4952,4952
29,AMANAHRAYA REAL ESTATE INVESTMENT TRUST,http://www.arrm.com.my/,https://www.bursamalaysia.com/trade/trading_resources/listing_directory/company-profile?stock_code=5127,5127
30,AMCORP PROPERTIES BERHAD,http://www.amcorpproperties.com/,https://www.bursamalaysia.com/trade/trading_resources/listing_directory/company-profile?stock_code=1007,1007
31,AME ELITE CONSORTIUM BERHAD,https://ame-elite.com/,https://www.bursamalaysia.com/trade/trading_resources/listing_directory/company-profile?stock_code=5293,5293
32,AMFIRST REAL ESTATE INVESTMENT TRUST,http://www.amfirstreit.com.my/,https://www.bursamalaysia.com/trade/trading_resources/listing_directory/company-profile?stock_code=5120,5120
33,AMMB HOLDINGS BERHAD,http://www.ambankgroup.com/,https://www.bursamalaysia.com/trade/trading_resources/listing_directory/company-profile?stock_code=1015,1015
34,AMTEL HOLDINGS BERHAD,http://www.amtel.com.my/,https://www.bursamalaysia.com/trade/trading_resources/listing_directory/company-profile?stock_code=7031,7031
35,AMWAY (MALAYSIA) HOLDINGS BERHAD,http://www.amway2u.com/,https://www.bursamalaysia.com/trade/trading_resources/listing_directory/company-profile?stock_code=6351,6351
36,ANALABS RESOURCES BERHAD,http://www.analabs.com.my/,https://www.bursamalaysia.com/trade/trading_resources/listing_directory/company-profile?stock_code=7083,7083
37,ANCOM BERHAD,http://www.ancom.com.my/,https://www.bursamalaysia.com/trade/trading_resources/listing_directory/company-profile?stock_code=4758,4758
38,ANN JOO RESOURCES BERHAD,http://www.annjoo.com.my/,https://www.bursamalaysia.com/trade/trading_resources/listing_directory/company-profile?stock_code=6556,6556
39,ANZO HOLDINGS BERHAD,http://www.harvestcourt.com/,https://www.bursamalaysia.com/trade/trading_resources/listing_directory/company-profile?stock_code=9342,9342
40,APB RESOURCES BERHAD,http://www.apb-resources.com/,https://www.bursamalaysia.com/trade/trading_resources/listing_directory/company-profile?stock_code=5568,5568
41,APEX EQUITY HOLDINGS BERHAD,http://www.apexequity.com.my/cms/main.php,https://www.bursamalaysia.com/trade/trading_resources/listing_directory/company-profile?stock_code=5088,5088
42,APEX HEALTHCARE BERHAD,http://www.apexhealthcare.com.my/,https://www.bursamalaysia.com/trade/trading_resources/listing_directory/company-profile?stock_code=7090,7090
43,APFT BERHAD,http://www.apft.com.my/,https://www.bursamalaysia.com/trade/trading_resources/listing_directory/company-profile?stock_code=5194,5194
44,APM AUTOMOTIVE HOLDINGS BERHAD,http://www.apm-automotive.com/,https://www.bursamalaysia.com/trade/trading_resources/listing_directory/company-profile?stock_code=5015,5015
45,APOLLO FOOD HOLDINGS BERHAD,http://www.apollofood.com.my/,https://www.bursamalaysia.com/trade/trading_resources/listing_directory/company-profile?stock_code=6432,6432
46,ARB BERHAD,https://www.arbberhad.com/,https://www.bursamalaysia.com/trade/trading_resources/listing_directory/company-profile?stock_code=7181,7181
47,ARK RESOURCES HOLDINGS BERHAD,http://www.ark-resources.com.my/,https://www.bursamalaysia.com/trade/trading_resources/listing_directory/company-profile?stock_code=7007,7007
48,ASIA BRANDS BERHAD,http://www.asiabrands.com.my/,https://www.bursamalaysia.com/trade/trading_resources/listing_directory/company-profile?stock_code=7722,7722
49,ASIA FILE CORPORATION BHD,http://www.asia-file.com/,https://www.bursamalaysia.com/trade/trading_resources/listing_directory/company-profile?stock_code=7129,7129
50,ASIA MEDIA GROUP BERHAD,http://www.asiamedia.net.my/,https://www.bursamalaysia.com/trade/trading_resources/listing_directory/company-profile?stock_code=0159,0159
51,ASIAN PAC HOLDINGS BERHAD,http://www.asianpac.com.my/,https://www.bursamalaysia.com/trade/trading_resources/listing_directory/company-profile?stock_code=4057,4057
52,ASTINO BERHAD,http://www.astino.com.my/,https://www.bursamalaysia.com/trade/trading_resources/listing_directory/company-profile?stock_code=7162,7162
53,ASTRAL ASIA BERHAD,http://www.astralasia.com/,https://www.bursamalaysia.com/trade/trading_resources/listing_directory/company-profile?stock_code=7054,7054
54,ASTRO MALAYSIA HOLDINGS BERHAD,http://www.astromalaysia.com.my/,https://www.bursamalaysia.com/trade/trading_resources/listing_directory/company-profile?stock_code=6399,6399
55,ATA IMS BERHAD,http://www.ataims.com.my/,https://www.bursamalaysia.com/trade/trading_resources/listing_directory/company-profile?stock_code=8176,8176
56,ATLAN HOLDINGS BHD,http://www.atlan.com.my/,https://www.bursamalaysia.com/trade/trading_resources/listing_directory/company-profile?stock_code=7048,7048
57,ATRIUM REAL ESTATE INVESTMENT TRUST,http://www.atriumreit.com.my/,https://www.bursamalaysia.com/trade/trading_resources/listing_directory/company-profile?stock_code=5130,5130
58,ATTA GLOBAL GROUP BERHAD,http://www.attaglobalgroup.com/,https://www.bursamalaysia.com/trade/trading_resources/listing_directory/company-profile?stock_code=7099,7099
59,AVILLION BERHAD,http://www.avillion.com/,https://www.bursamalaysia.com/trade/trading_resources/listing_directory/company-profile?stock_code=8885,8885
60,PRESTARIANG BERHAD,http://www.prestariang.com.my/,https://www.bursamalaysia.com/trade/trading_resources/listing_directory/company-profile?stock_code=5204,5204
61,AWC BERHAD,http://www.awc.com.my/,https://www.bursamalaysia.com/trade/trading_resources/listing_directory/company-profile?stock_code=7579,7579
62,AXIATA GROUP BERHAD,http://www.axiata.com/,https://www.bursamalaysia.com/trade/trading_resources/listing_directory/company-profile?stock_code=6888,6888
63,AXIS REAL ESTATE INVESTMENT TRUST,http://www.axis-reit.com.my/,https://www.bursamalaysia.com/trade/trading_resources/listing_directory/company-profile?stock_code=5106,5106
64,AYER HOLDINGS BERHAD,http://www.tahps.com.my/,https://www.bursamalaysia.com/trade/trading_resources/listing_directory/company-profile?stock_code=2305,2305
65,AYS VENTURES BERHAD,http://www.ays-group.com/,https://www.bursamalaysia.com/trade/trading_resources/listing_directory/company-profile?stock_code=5021,5021
66,B.I.G. INDUSTRIES BERHAD,http://www.bigind.com.my/,https://www.bursamalaysia.com/trade/trading_resources/listing_directory/company-profile?stock_code=7005,7005
67,BARAKAH OFFSHORE PETROLEUM BERHAD,http://www.barakahpetroleum.com/,https://www.bursamalaysia.com/trade/trading_resources/listing_directory/company-profile?stock_code=7251,7251
68,BATU KAWAN BERHAD,http://www.bkawan.com.my/,https://www.bursamalaysia.com/trade/trading_resources/listing_directory/company-profile?stock_code=1899,1899
69,BCB BERHAD,http://www.bcbbhd.com.my/,https://www.bursamalaysia.com/trade/trading_resources/listing_directory/company-profile?stock_code=6602,6602
70,BENALEC HOLDINGS BERHAD,http://www.benalec.com.my/,https://www.bursamalaysia.com/trade/trading_resources/listing_directory/company-profile?stock_code=5190,5190
71,BERJAYA ASSETS BERHAD,http://www.berjaya.com.my/,https://www.bursamalaysia.com/trade/trading_resources/listing_directory/company-profile?stock_code=3239,3239
72,BERJAYA CORPORATION BERHAD,http://www.berjaya.com.my/,https://www.bursamalaysia.com/trade/trading_resources/listing_directory/company-profile?stock_code=3395,3395
73,BERJAYA FOOD BERHAD,http://www.berjaya.com/,https://www.bursamalaysia.com/trade/trading_resources/listing_directory/company-profile?stock_code=5196,5196
74,BERJAYA LAND BERHAD,http://www.berjaya.com.my/,https://www.bursamalaysia.com/trade/trading_resources/listing_directory/company-profile?stock_code=4219,4219
75,BERJAYA SPORTS TOTO BERHAD,http://www.berjaya.com.my/,https://www.bursamalaysia.com/trade/trading_resources/listing_directory/company-profile?stock_code=1562,1562
76,BERMAZ AUTO BERHAD,http://www.bauto.com.my/,https://www.bursamalaysia.com/trade/trading_resources/listing_directory/company-profile?stock_code=5248,5248
77,BERTAM ALLIANCE BERHAD,http://www.bertamalliance.com/,https://www.bursamalaysia.com/trade/trading_resources/listing_directory/company-profile?stock_code=9814,9814
78,BIMB HOLDINGS BERHAD,http://www.bimbholdings.com/,https://www.bursamalaysia.com/trade/trading_resources/listing_directory/company-profile?stock_code=5258,5258
79,BINA DARULAMAN BERHAD,http://www.bdb.com.my/,https://www.bursamalaysia.com/trade/trading_resources/listing_directory/company-profile?stock_code=6173,6173
80,BINA PURI HOLDINGS BHD,http://www.binapuri.com.my/,https://www.bursamalaysia.com/trade/trading_resources/listing_directory/company-profile?stock_code=5932,5932
81,BINTAI KINDEN CORPORATION BERHAD,http://www.bintai.com.my/,https://www.bursamalaysia.com/trade/trading_resources/listing_directory/company-profile?stock_code=6998,6998
82,BINTULU PORT HOLDINGS BERHAD,http://www.bintuluport.com.my/,https://www.bursamalaysia.com/trade/trading_resources/listing_directory/company-profile?stock_code=5032,5032
83,BLD PLANTATION BHD.,http://www.bld.com.my/,https://www.bursamalaysia.com/trade/trading_resources/listing_directory/company-profile?stock_code=5069,5069
84,BOILERMECH HOLDINGS BERHAD,http://www.boilermech.com/,https://www.bursamalaysia.com/trade/trading_resources/listing_directory/company-profile?stock_code=0168,0168
85,BONIA CORPORATION BERHAD,http://www.bonia.com/,https://www.bursamalaysia.com/trade/trading_resources/listing_directory/company-profile?stock_code=9288,9288
86,BORNEO OIL BERHAD,http://www.borneo-oil.com.my/,https://www.bursamalaysia.com/trade/trading_resources/listing_directory/company-profile?stock_code=7036,7036
87,BOUSTEAD HEAVY INDUSTRIES CORPORATION BHD,http://www.bhic.com.my/,https://www.bursamalaysia.com/trade/trading_resources/listing_directory/company-profile?stock_code=8133,8133
88,BOUSTEAD HOLDINGS BERHAD,http://www.boustead.com.my/,https://www.bursamalaysia.com/trade/trading_resources/listing_directory/company-profile?stock_code=2771,2771
89,BOUSTEAD PLANTATIONS BERHAD,http://www.bousteadplantations.com.my/,https://www.bursamalaysia.com/trade/trading_resources/listing_directory/company-profile?stock_code=5254,5254
90,BOX-PAK (MALAYSIA) BERHAD,http://www.boxpak.com.my/,https://www.bursamalaysia.com/trade/trading_resources/listing_directory/company-profile?stock_code=6297,6297
91,BP PLASTICS HOLDING BHD,http://www.bpplas.com/,https://www.bursamalaysia.com/trade/trading_resources/listing_directory/company-profile?stock_code=5100,5100
92,BRAHIM'S HOLDINGS BERHAD,http://www.tamadam.com/,https://www.bursamalaysia.com/trade/trading_resources/listing_directory/company-profile?stock_code=9474,9474
93,BREM HOLDING BERHAD,http://www.bremholding.com/,https://www.bursamalaysia.com/trade/trading_resources/listing_directory/company-profile?stock_code=8761,8761
94,BRIGHT PACKAGING INDUSTRY BERHAD,http://www.brightpack.net/,https://www.bursamalaysia.com/trade/trading_resources/listing_directory/company-profile?stock_code=9938,9938
95,BRITISH AMERICAN TOBACCO (MALAYSIA) BERHAD,http://www.batmalaysia.com/,https://www.bursamalaysia.com/trade/trading_resources/listing_directory/company-profile?stock_code=4162,4162
96,BSL CORPORATION BERHAD,http://www.bslcorp.com.my/,https://www.bursamalaysia.com/trade/trading_resources/listing_directory/company-profile?stock_code=7221,7221
97,BTM RESOURCES BERHAD,http://www.btmresorces.com.my/,https://www.bursamalaysia.com/trade/trading_resources/listing_directory/company-profile?stock_code=7188,7188
98,BUMI ARMADA BERHAD,http://www.bumiarmada.com/,https://www.bursamalaysia.com/trade/trading_resources/listing_directory/company-profile?stock_code=5210,5210
99,BURSA MALAYSIA BERHAD,http://www.bursamalaysia.com/,https://www.bursamalaysia.com/trade/trading_resources/listing_directory/company-profile?stock_code=1818,1818
100,C.I. HOLDINGS BERHAD,http://www.cih.com.my/,https://www.bursamalaysia.com/trade/trading_resources/listing_directory/company-profile?stock_code=2828,2828
101,CAB CAKARAN CORPORATION BERHAD,http://www.cab.com.my/,https://www.bursamalaysia.com/trade/trading_resources/listing_directory/company-profile?stock_code=7174,7174
102,CAELY HOLDINGS BHD,http://www.caelyholdings.com/,https://www.bursamalaysia.com/trade/trading_resources/listing_directory/company-profile?stock_code=7154,7154
103,CAHYA MATA SARAWAK BERHAD,http://www.cmsb.com.my/,https://www.bursamalaysia.com/trade/trading_resources/listing_directory/company-profile?stock_code=2852,2852
104,CAM RESOURCES BERHAD,http://www.camres.com.my/,https://www.bursamalaysia.com/trade/trading_resources/listing_directory/company-profile?stock_code=7128,7128
105,CAN-ONE BERHAD,http://www.canone.com.my/,https://www.bursamalaysia.com/trade/trading_resources/listing_directory/company-profile?stock_code=5105,5105
106,CAPITALAND MALAYSIA MALL TRUST,http://www.capitamallsmalaysia.com/,https://www.bursamalaysia.com/trade/trading_resources/listing_directory/company-profile?stock_code=5180,5180
107,CARIMIN PETROLEUM BERHAD,http://www.carimin.com/,https://www.bursamalaysia.com/trade/trading_resources/listing_directory/company-profile?stock_code=5257,5257
108,CARLSBERG BREWERY MALAYSIA BERHAD,http://www.carlsbergmalaysia.com.my/,https://www.bursamalaysia.com/trade/trading_resources/listing_directory/company-profile?stock_code=2836,2836
109,CB INDUSTRIAL PRODUCT HOLDING BERHAD,http://www.cbip.com.my/,https://www.bursamalaysia.com/trade/trading_resources/listing_directory/company-profile?stock_code=7076,7076
110,CCK CONSOLIDATED HOLDINGS BERHAD,http://www.cck.com.my/,https://www.bursamalaysia.com/trade/trading_resources/listing_directory/company-profile?stock_code=7035,7035
111,CENSOF HOLDINGS BERHAD,http://www.censof.com/,https://www.bursamalaysia.com/trade/trading_resources/listing_directory/company-profile?stock_code=5195,5195
112,CENTRAL GLOBAL BERHAD,http://www.cicb.com.my/,https://www.bursamalaysia.com/trade/trading_resources/listing_directory/company-profile?stock_code=8052,8052
113,CEPATWAWASAN GROUP BERHAD,http://www.cepatgroup.com/,https://www.bursamalaysia.com/trade/trading_resources/listing_directory/company-profile?stock_code=8982,8982
114,CHEETAH HOLDINGS BERHAD,http://www.cheetah.com.my/,https://www.bursamalaysia.com/trade/trading_resources/listing_directory/company-profile?stock_code=7209,7209
115,CHEMICAL COMPANY OF MALAYSIA BERHAD,http://www.ccmberhad.com/,https://www.bursamalaysia.com/trade/trading_resources/listing_directory/company-profile?stock_code=2879,2879
116,CHIN HIN GROUP BERHAD,http://www.chinhingroup.com/,https://www.bursamalaysia.com/trade/trading_resources/listing_directory/company-profile?stock_code=5273,5273
117,CHIN HIN GROUP PROPERTY BERHAD,http://www.boonkoon.com/,https://www.bursamalaysia.com/trade/trading_resources/listing_directory/company-profile?stock_code=7187,7187
118,CHIN TECK PLANTATIONS BERHAD,http://www.chinteck.com.my/,https://www.bursamalaysia.com/trade/trading_resources/listing_directory/company-profile?stock_code=1929,1929
119,CHIN WELL HOLDINGS BERHAD,http://www.chinwell.com.my/,https://www.bursamalaysia.com/trade/trading_resources/listing_directory/company-profile?stock_code=5007,5007
120,CHINA AUTOMOBILE PARTS HOLDINGS LIMITED,http://www.china-autoparts.biz/,https://www.bursamalaysia.com/trade/trading_resources/listing_directory/company-profile?stock_code=5229,5229
121,CHINA OUHUA WINERY HOLDINGS LIMITED,http://www.ohuawine.com.my/,https://www.bursamalaysia.com/trade/trading_resources/listing_directory/company-profile?stock_code=5188,5188
122,CHOO BEE METAL INDUSTRIES BHD,http://www.choobee.com.my/,https://www.bursamalaysia.com/trade/trading_resources/listing_directory/company-profile?stock_code=5797,5797
123,CHUAN HUAT RESOURCES BHD,http://www.chuanhuat.com.my/,https://www.bursamalaysia.com/trade/trading_resources/listing_directory/company-profile?stock_code=7016,7016
124,CIMB GROUP HOLDINGS BERHAD,http://www.cimb.com/,https://www.bursamalaysia.com/trade/trading_resources/listing_directory/company-profile?stock_code=1023,1023
125,CJ CENTURY LOGISTICS HOLDINGS BERHAD,http://www.century.com.my/,https://www.bursamalaysia.com/trade/trading_resources/listing_directory/company-profile?stock_code=7117,7117
126,CLASSIC SCENIC BERHAD,http://www.classicscenic.com/,https://www.bursamalaysia.com/trade/trading_resources/listing_directory/company-profile?stock_code=7202,7202
127,CME GROUP BERHAD,http://www.cme.com.my/,https://www.bursamalaysia.com/trade/trading_resources/listing_directory/company-profile?stock_code=7018,7018
128,CN ASIA CORPORATION BHD,http://www.cnasia.com/,https://www.bursamalaysia.com/trade/trading_resources/listing_directory/company-profile?stock_code=7986,7986
129,CNI HOLDINGS BERHAD,http://www.cniholdings.com.my/,https://www.bursamalaysia.com/trade/trading_resources/listing_directory/company-profile?stock_code=5104,5104
130,COASTAL CONTRACTS BHD,http://www.coastalcontracts.com/,https://www.bursamalaysia.com/trade/trading_resources/listing_directory/company-profile?stock_code=5071,5071
131,COCOALAND HOLDINGS BERHAD,http://www.cocoaland.com/,https://www.bursamalaysia.com/trade/trading_resources/listing_directory/company-profile?stock_code=7205,7205
132,COMFORT GLOVES BERHAD,https://www.comfort-rubber.com.my/,https://www.bursamalaysia.com/trade/trading_resources/listing_directory/company-profile?stock_code=2127,2127
133,COMINTEL CORPORATION BHD,http://www.comcorp.com.my/,https://www.bursamalaysia.com/trade/trading_resources/listing_directory/company-profile?stock_code=7195,7195
134,COMPLETE LOGISTIC SERVICES BERHAD,http://www.complete-group.com/,https://www.bursamalaysia.com/trade/trading_resources/listing_directory/company-profile?stock_code=5136,5136
135,COMPUGATES HOLDINGS BERHAD,http://www.compugates.com/,https://www.bursamalaysia.com/trade/trading_resources/listing_directory/company-profile?stock_code=5037,5037
136,COMPUTER FORMS (MALAYSIA) BERHAD,http://www.cfm.com.my/,https://www.bursamalaysia.com/trade/trading_resources/listing_directory/company-profile?stock_code=8044,8044
137,CONCRETE ENGINEERING PRODUCTS BERHAD,http://www.cepco.com.my/,https://www.bursamalaysia.com/trade/trading_resources/listing_directory/company-profile?stock_code=8435,8435
138,COUNTRY HEIGHTS HOLDINGS BHD,http://www.countryheights.com.my/,https://www.bursamalaysia.com/trade/trading_resources/listing_directory/company-profile?stock_code=5738,5738
139,COUNTRY VIEW BERHAD,http://www.countryview.com.my/,https://www.bursamalaysia.com/trade/trading_resources/listing_directory/company-profile?stock_code=5049,5049
140,CRESCENDO CORPORATION BERHAD,http://www.crescendo.com.my/,https://www.bursamalaysia.com/trade/trading_resources/listing_directory/company-profile?stock_code=6718,6718
141,CREST BUILDER HOLDINGS BERHAD,http://www.crestbuilder.com.my/,https://www.bursamalaysia.com/trade/trading_resources/listing_directory/company-profile?stock_code=8591,8591
142,CSC STEEL HOLDINGS BERHAD,http://www.cscmalaysia.com/,https://www.bursamalaysia.com/trade/trading_resources/listing_directory/company-profile?stock_code=5094,5094
143,CUSCAPI BERHAD,http://www.cuscapi.com/,https://www.bursamalaysia.com/trade/trading_resources/listing_directory/company-profile?stock_code=0051,0051
144,CWG HOLDINGS BERHAD,http://www.cwgholdings.com.my/,https://www.bursamalaysia.com/trade/trading_resources/listing_directory/company-profile?stock_code=9423,9423
145,CYCLE & CARRIAGE BINTANG BERHAD,http://www.cyclecarriage.com.my/,https://www.bursamalaysia.com/trade/trading_resources/listing_directory/company-profile?stock_code=2925,2925
146,CYL CORPORATION BERHAD,http://www.cylcorporation.com/,https://www.bursamalaysia.com/trade/trading_resources/listing_directory/company-profile?stock_code=7157,7157
147,CYMAO HOLDINGS BERHAD,http://www.cymao.com/,https://www.bursamalaysia.com/trade/trading_resources/listing_directory/company-profile?stock_code=5082,5082
148,CYPARK RESOURCES BERHAD,http://www.crbenv.com/,https://www.bursamalaysia.com/trade/trading_resources/listing_directory/company-profile?stock_code=5184,5184
149,D&O GREEN TECHNOLOGIES BERHAD,http://www.do.com.my/,https://www.bursamalaysia.com/trade/trading_resources/listing_directory/company-profile?stock_code=7204,7204
150,DAGANG NEXCHANGE BERHAD,http://www.dnex.com.my/,https://www.bursamalaysia.com/trade/trading_resources/listing_directory/company-profile?stock_code=4456,4456
151,DAIBOCHI BERHAD,http://www.daibochiplastic.com/,https://www.bursamalaysia.com/trade/trading_resources/listing_directory/company-profile?stock_code=8125,8125
152,DAMANSARA REALTY BHD,http://www.dbhd.com.my/,https://www.bursamalaysia.com/trade/trading_resources/listing_directory/company-profile?stock_code=3484,3484
153,DANCOMECH HOLDINGS BERHAD,http://www.dancomech.com.my/,https://www.bursamalaysia.com/trade/trading_resources/listing_directory/company-profile?stock_code=5276,5276
154,DATAPREP HOLDINGS BHD,http://www.dp.com.my/,https://www.bursamalaysia.com/trade/trading_resources/listing_directory/company-profile?stock_code=8338,8338
155,DATASONIC GROUP BERHAD,http://datasonic.com.my/,https://www.bursamalaysia.com/trade/trading_resources/listing_directory/company-profile?stock_code=5216,5216
156,DAYA MATERIALS BERHAD,http://www.dayagroup.com.my/,https://www.bursamalaysia.com/trade/trading_resources/listing_directory/company-profile?stock_code=0091,0091
157,DAYANG ENTERPRISE HOLDINGS BERHAD,http://www.desb.net/,https://www.bursamalaysia.com/trade/trading_resources/listing_directory/company-profile?stock_code=5141,5141
158,DELEUM BERHAD,http://www.deleum.com/,https://www.bursamalaysia.com/trade/trading_resources/listing_directory/company-profile?stock_code=5132,5132
159,DESTINI BERHAD,http://www.destinigroup.com/,https://www.bursamalaysia.com/trade/trading_resources/listing_directory/company-profile?stock_code=7212,7212
160,HOCK HENG STONE INDUSTRIES BHD,http://www.hockheng.com.my/,https://www.bursamalaysia.com/trade/trading_resources/listing_directory/company-profile?stock_code=5165,5165
161,DIALOG GROUP BERHAD,http://www.dialogasia.com/,https://www.bursamalaysia.com/trade/trading_resources/listing_directory/company-profile?stock_code=7277,7277
162,DIGI.COM BERHAD,http://www.digi.com.my/,https://www.bursamalaysia.com/trade/trading_resources/listing_directory/company-profile?stock_code=6947,6947
163,DIGISTAR CORPORATION BERHAD,http://www.digistar.com.my/,https://www.bursamalaysia.com/trade/trading_resources/listing_directory/company-profile?stock_code=0029,0029
164,DKLS INDUSTRIES BHD,http://www.dkls.com.my/,https://www.bursamalaysia.com/trade/trading_resources/listing_directory/company-profile?stock_code=7528,7528
165,DKSH HOLDINGS (MALAYSIA) BERHAD,http://www.dksh.com.my/,https://www.bursamalaysia.com/trade/trading_resources/listing_directory/company-profile?stock_code=5908,5908
166,D'NONCE TECHNOLOGY BHD,http://www.dnoncetech.com/,https://www.bursamalaysia.com/trade/trading_resources/listing_directory/company-profile?stock_code=7114,7114
167,DOLOMITE CORPORATION BERHAD,http://www.dolomite.com.my/,https://www.bursamalaysia.com/trade/trading_resources/listing_directory/company-profile?stock_code=5835,5835
168,DOLPHIN INTERNATIONAL BERHAD,http://dolphinbhd.com/,https://www.bursamalaysia.com/trade/trading_resources/listing_directory/company-profile?stock_code=5265,5265
169,DOMINANT ENTERPRISE BERHAD,http://www.dominant.com.my/,https://www.bursamalaysia.com/trade/trading_resources/listing_directory/company-profile?stock_code=7169,7169
170,DPS RESOURCES BERHAD,http://www.shantawood.com.my/,https://www.bursamalaysia.com/trade/trading_resources/listing_directory/company-profile?stock_code=7198,7198
171,DRB-HICOM BERHAD,http://www.drb-hicom.com/,https://www.bursamalaysia.com/trade/trading_resources/listing_directory/company-profile?stock_code=1619,1619
172,DUFU TECHNOLOGY CORP. BERHAD,http://www.dufu.com.my/,https://www.bursamalaysia.com/trade/trading_resources/listing_directory/company-profile?stock_code=7233,7233
173,DUOPHARMA BIOTECH BERHAD,https://www.duopharmabiotech.com/,https://www.bursamalaysia.com/trade/trading_resources/listing_directory/company-profile?stock_code=7148,7148
174,DUTALAND BERHAD,http://www.dutaland.com.my/,https://www.bursamalaysia.com/trade/trading_resources/listing_directory/company-profile?stock_code=3948,3948
175,DUTCH LADY MILK INDUSTRIES BERHAD,http://www.dutchlady.com.my/,https://www.bursamalaysia.com/trade/trading_resources/listing_directory/company-profile?stock_code=3026,3026
